id,chance_of_playing_next_round,chance_of_playing_this_round,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,points_per_game,second_name,selected_by_percent,team,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,singular_name_short
355,,,0,3.0,4.0,1,Rico,3.0,False,,,47,3.8,Lewis,11.0,13,15,1211636,55892,226749,59903,0.6,3.2,Lewis,315,0,1,1,3,0,0,0,0,0,0,1,4,0.62,0.18,0.80,2.95,0.18,0.0,0.05,0.23,0.84,0.86,1.14,0.29,DEF
356,,,0,2.0,3.0,1,Matheus Luiz,2.0,False,,,49,2.0,Nunes,0.1,13,6,8161,624,4697,1080,0.4,1.2,Matheus N.,20,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.17,0.17,0.22,0.0,0.0,0.76,0.76,0.99,0.0,0.0,0.0,MID
357,,,0,0.3,1.3,0,James,0.3,False,,,48,1.0,McAtee,0.1,13,1,1669,290,5639,504,0.1,0.2,McAtee,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.02,0.02,0.00,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,MID
358,,,0,0.0,1.0,0,Stefan,0.0,False,,,54,0.0,Ortega Moreno,0.6,13,0,1447,145,29914,2295,0.0,0.0,Ortega Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
360,100.0,100.0,0,0.3,1.3,1,Rodrigo 'Rodri',0.3,False,,2024-08-16T13:30:05.854954Z,64,1.0,Hernandez,1.9,13,1,31404,9438,299765,8771,0.0,0.2,Rodrigo,45,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.08,0.08,0.04,0.0,0.0,0.16,0.16,0.08,0.0,0.0,0.0,MID
361,,,0,0.7,1.7,1,Rúben,0.7,False,,,55,2.0,Gato Alves Dias,4.4,13,8,172352,7157,175923,32223,0.1,1.5,Rúben,276,0,0,1,2,1,0,0,1,0,0,0,3,0.28,0.07,0.35,2.07,0.09,0.0,0.02,0.11,0.68,0.65,0.98,0.33,DEF
362,,,0,0.7,1.7,1,John,0.7,False,,,54,1.0,Stones,1.6,13,2,21457,3205,97429,8251,0.1,0.4,Stones,123,0,0,0,1,0,0,0,1,0,0,0,1,0.00,0.04,0.04,0.92,0.0,0.0,0.03,0.03,0.67,0.73,0.73,0.0,DEF
363,,,0,1.0,2.0,2,Kyle,1.0,False,,,53,1.5,Walker,5.3,13,3,61439,8884,485665,26025,0.2,0.6,Walker,92,0,0,0,1,0,0,0,0,0,0,0,1,0.03,0.14,0.17,1.05,0.03,0.0,0.14,0.17,1.03,0.98,0.98,0.0,DEF
571,100.0,75.0,0,3.3,3.2,1,Sávio 'Savinho',3.3,False,,2024-08-31T21:00:04.946429Z,65,3.7,Moreira de Oliveira,1.3,13,11,237342,10616,174948,16006,0.5,1.7,Sávio,205,0,2,0,2,0,0,0,1,0,0,1,3,0.74,0.47,1.21,1.55,0.32,0.0,0.21,0.53,0.68,0.88,1.32,0.0,MID
607,,,0,0.0,1.0,0,Nico,0.0,False,,,50,0.0,O'Reilly,0.0,13,0,442,59,716,91,0.0,0.0,O’Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
625,,,0,1.3,2.3,2,Ilkay,1.3,False,,,65,1.3,Gündogan,0.3,13,4,39856,5020,20228,3689,0.2,0.6,Gündogan,131,0,0,0,1,0,0,0,0,0,0,0,1,0.08,0.35,0.43,1.40,0.05,0.0,0.24,0.29,0.96,0.69,0.69,0.0,MID
626,0.0,0.0,0,0.0,0.0,0,Issa,0.0,False,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,0.0,Kaboré,0.0,13,0,491,0,502,145,0.0,0.0,Kaboré,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
364,,,0,4.3,4.8,6,Amad,4.3,False,,,50,4.0,Diallo,4.8,14,16,336451,83073,205185,18652,0.9,3.2,Amad,260,1,1,2,1,0,0,0,1,0,0,0,3,0.38,0.73,1.11,3.25,0.13,0.0,0.25,0.38,1.12,0.35,1.04,0.69,MID
365,,,0,0.3,0.8,0,Antony Matheus,0.3,False,,,58,1.0,dos Santos,0.2,14,1,7701,1165,17739,1819,0.1,0.2,Antony,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.05,0.05,0.60,0.0,0.0,4.5,4.5,54.0,90.0,0.0,0.0,MID
366,,,0,3.0,3.5,5,Bruno,3.0,False,,,84,3.0,Borges Fernandes,11.3,14,12,186429,25384,965805,58553,0.4,1.4,B.Fernandes,348,0,1,2,4,0,0,0,1,0,0,0,4,1.50,1.18,2.68,4.79,0.39,0.0,0.31,0.7,1.24,1.03,1.03,0.52,MID
367,,,0,0.0,0.5,0,Altay,0.0,False,,,44,0.0,Bayindir,0.1,14,0,709,85,3676,340,0.0,0.0,Bayindir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
368,,,0,1.3,1.8,1,Carlos Henrique,1.3,False,,,49,1.8,Casimiro,0.5,14,7,32915,2067,45895,5493,0.3,1.4,Casemiro,228,0,0,1,4,0,0,0,0,0,0,0,3,0.26,0.57,0.83,3.23,0.1,0.0,0.22,0.32,1.28,1.58,1.18,0.39,MID
369,,,1,4.3,4.8,11,Diogo,4.3,False,,,50,5.0,Dalot Teixeira,8.4,14,20,288251,80143,298015,21505,0.9,4.0,Dalot,360,0,1,2,5,0,0,0,0,0,0,3,4,0.02,0.57,0.59,5.38,0.0,0.0,0.14,0.14,1.34,1.25,1.0,0.5,DEF
370,,,0,1.0,1.5,2,Christian,1.0,False,,,54,1.5,Eriksen,0.2,14,3,4024,1043,11786,766,0.2,0.6,Eriksen,76,0,0,1,0,0,0,0,1,0,0,0,1,0.00,0.36,0.36,1.54,0.0,0.0,0.43,0.43,1.82,0.0,1.18,1.18,MID
371,,,0,0.3,0.8,1,Jonny,0.3,False,,,44,1.0,Evans,0.1,14,2,1807,265,5453,475,0.1,0.5,Evans,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.06,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,DEF
372,,,0,3.0,3.5,6,Alejandro,3.0,False,,,64,3.2,Garnacho,10.9,14,13,254126,52384,886322,44973,0.5,2.0,Garnacho,139,1,1,0,4,0,0,0,0,0,0,0,1,1.70,0.29,1.99,2.29,1.1,0.0,0.19,1.29,1.48,2.59,0.65,0.0,MID
373,0.0,0.0,0,0.0,0.0,0,Hannibal,0.0,False,Permanent move to Burnley,2024-08-30T09:47:42.727251Z,45,0.0,Mejbri,0.1,14,0,1740,0,8111,734,0.0,0.0,Hannibal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
374,,,0,0.0,0.5,0,Tom,0.0,False,,,40,0.0,Heaton,0.2,14,0,5543,521,5159,682,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
375,50.0,0.0,0,0.0,0.0,0,Rasmus,0.0,False,Hamstring injury - 50% chance of playing,2024-08-05T15:00:04.427374Z,69,0.0,Højlund,0.3,14,0,5336,1196,38236,2184,0.0,0.0,Højlund,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
376,0.0,0.0,0,0.0,0.0,0,Victor,0.0,False,Toe Injury - Unknown return date,2024-08-23T10:00:06.716661Z,44,0.0,Lindelöf,0.1,14,0,333,27,12014,658,0.0,0.0,Lindelof,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
377,100.0,100.0,0,1.0,1.5,0,Harry,1.0,False,,2024-08-12T14:30:04.680129Z,50,2.0,Maguire,0.7,14,8,22090,1027,31468,6386,0.2,1.6,Maguire,195,0,0,1,1,0,0,0,2,0,0,0,2,0.04,0.02,0.06,2.30,0.02,0.0,0.01,0.03,1.06,0.46,0.92,0.46,DEF
378,,,0,1.3,1.8,2,Kobbie,1.3,False,,,54,1.8,Mainoo,4.4,14,7,102966,8755,302675,35836,0.2,1.3,Mainoo,353,0,0,2,5,0,0,0,3,0,0,0,4,0.08,0.19,0.27,5.32,0.02,0.0,0.05,0.07,1.36,1.27,1.02,0.51,MID
379,0.0,0.0,0,0.0,0.0,0,Tyrell,0.0,False,Knee injury - Expected back 05 Oct,2024-08-05T15:00:04.439521Z,44,0.0,Malacia,0.0,14,0,134,19,804,49,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
380,100.0,,0,2.3,2.8,6,Lisandro,2.3,False,,2024-09-14T18:00:06.352847Z,45,3.5,Martínez,5.1,14,14,143167,7370,183365,23886,0.5,3.1,Martinez,346,0,0,2,5,0,0,0,1,0,0,1,4,0.34,0.22,0.56,5.38,0.09,0.0,0.06,0.15,1.4,1.3,1.04,0.52,DEF
381,0.0,0.0,0,0.0,0.0,0,Scott,0.3,False,Transferred to Napoli,2024-08-31T06:16:49.087133Z,49,1.0,McTominay,0.3,14,2,6691,0,80147,5227,0.1,0.4,McTominay,17,0,0,0,1,0,0,0,0,0,0,0,0,0.07,0.00,0.07,0.66,0.37,0.0,0.0,0.37,3.49,5.29,0.0,0.0,MID
382,50.0,0.0,0,0.1,0.0,0,Mason,0.3,False,Knock - 50% chance of playing,2024-08-24T19:30:05.955281Z,63,1.5,Mount,0.1,14,3,2132,53,18798,988,0.0,0.5,Mount,105,0,0,1,1,0,0,0,1,0,0,0,2,0.39,0.03,0.42,1.02,0.33,0.0,0.03,0.36,0.87,0.86,1.71,0.86,MID
383,,,0,5.0,5.5,13,André,5.0,False,,,50,5.2,Onana,5.4,14,21,115236,37554,206507,14284,1.0,4.2,Onana,360,0,0,2,5,0,1,0,0,0,7,1,4,0.00,0.00,0.00,5.38,0.0,1.75,0.0,0.0,1.34,1.25,1.0,0.5,GKP
384,0.0,0.0,0,0.0,0.0,0,Facundo,0.0,False,Transferred to Panathinaikos,2024-08-22T11:21:35.952901Z,50,0.0,Pellistri Rebollo,0.0,14,0,61,0,1643,58,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
385,,,0,4.0,4.5,8,Marcus,4.0,False,,,69,3.8,Rashford,3.5,14,15,130288,73925,244922,11555,0.6,2.2,Rashford,316,1,0,2,4,0,0,0,0,0,0,0,4,0.40,0.72,1.12,4.62,0.11,0.0,0.21,0.32,1.32,1.14,1.14,0.57,MID
387,0.0,0.0,0,0.0,0.0,0,Luke,0.0,False,Calf injury - Unknown return date,2024-08-14T22:30:05.635756Z,49,0.0,Shaw,0.3,14,0,699,78,49988,2271,0.0,0.0,Shaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
389,,,0,1.3,1.8,2,Joshua,1.3,False,,,70,3.0,Zirkzee,3.6,14,12,370301,20679,300280,42046,0.2,1.7,Zirkzee,249,1,0,1,4,0,0,0,1,0,0,3,2,2.09,0.08,2.17,3.93,0.76,0.0,0.03,0.79,1.42,1.45,0.72,0.36,FWD
572,0.0,0.0,0,0.0,0.0,0,Leny,0.0,False,Foot injury - Expected back 02 Nov,2024-08-05T15:00:04.535911Z,44,0.0,Yoro,0.1,14,0,1359,120,11985,735,0.0,0.0,Yoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
593,,,1,5.3,5.8,15,Matthijs,5.3,False,,,50,4.2,de Ligt,4.2,14,17,157625,92313,192577,8895,1.1,3.4,De Ligt,174,1,0,1,4,0,0,0,1,0,0,3,2,0.41,0.00,0.41,3.08,0.21,0.0,0.0,0.21,1.59,2.07,1.03,0.52,DEF
594,100.0,,1,3.7,4.2,6,Noussair,3.7,False,,2024-09-14T18:00:06.512196Z,45,4.8,Mazraoui,14.6,14,19,1323145,92308,334833,50531,0.8,4.2,Mazraoui,333,0,1,2,5,0,0,0,0,0,0,2,4,0.20,0.39,0.59,5.32,0.05,0.0,0.11,0.16,1.44,1.35,1.08,0.54,DEF
613,,,0,0.3,0.8,0,Toby,0.3,False,,,45,1.0,Collyer,0.1,14,1,7303,830,2727,776,0.1,0.2,Collyer,45,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.01,0.01,1.03,0.0,0.0,0.02,0.02,2.06,2.0,0.0,0.0,MID
648,,,0,0.0,0.5,0,Ethan,0.0,False,,,45,0.0,Wheatley,1.2,14,0,140786,31220,34660,10533,0.0,0.0,Wheatley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
652,,,0,1.7,2.2,1,Manuel,1.0,False,,,50,1.0,Ugarte,0.1,14,1,10187,3132,2133,1168,0.2,0.2,Ugarte,17,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
390,,,0,0.5,0.5,0,Alex,0.0,False,,,40,0.0,Murphy,1.0,15,0,39431,4076,32137,3978,0.0,0.0,A.Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
391,,,0,1.2,1.2,0,Miguel,0.7,False,,,58,1.0,Almirón Rejala,0.5,15,2,20410,2103,66756,5594,0.1,0.3,Almirón,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.08,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,MID
392,,,0,7.8,7.8,8,Harvey,7.3,False,,,64,5.8,Barnes,1.7,15,23,144632,86391,40078,8765,1.1,3.6,Barnes,157,2,1,0,1,0,0,0,0,0,0,5,1,0.59,0.52,1.11,2.87,0.34,0.0,0.3,0.64,1.65,0.57,0.57,0.0,MID
393,0.0,0.0,0,0.0,0.0,0,Sven,0.0,False,Knee injury - Expected back 28 Dec,2024-07-17T13:30:05.022057Z,45,0.0,Botman,0.0,15,0,421,65,1106,86,0.0,0.0,Botman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
394,,,0,3.8,3.8,7,Bruno,3.3,False,,,64,3.2,Guimarães Rodriguez Moura,2.4,15,13,39872,6908,146791,10079,0.5,2.0,Bruno G.,356,0,1,1,3,0,0,0,1,0,0,2,4,0.13,0.33,0.46,6.13,0.03,0.0,0.08,0.11,1.55,0.76,1.01,0.25,MID
395,,,0,1.2,1.2,1,Dan,0.7,False,,,45,1.8,Burn,13.4,15,7,260025,13679,486160,60420,0.2,1.6,Burn,360,0,0,1,3,1,0,0,3,0,0,0,4,0.33,0.09,0.42,6.25,0.08,0.0,0.02,0.1,1.56,0.75,1.0,0.25,DEF
396,100.0,100.0,0,0.5,0.5,0,Martin,0.0,False,,2024-08-30T13:30:05.770169Z,43,0.0,Dúbravka,0.8,15,0,8083,1170,56477,3608,0.0,0.0,Dúbravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
398,,,0,5.2,5.2,2,Anthony,4.7,False,,,74,4.2,Gordon,15.9,15,17,237894,31411,1090743,114069,0.6,2.3,Gordon,337,1,0,1,3,0,0,0,0,0,0,3,4,0.83,0.89,1.72,5.73,0.22,0.0,0.24,0.46,1.53,0.8,1.07,0.27,MID
399,,,0,1.8,1.8,2,Lewis,1.3,False,,,44,2.2,Hall,2.9,15,9,70593,5303,247978,16204,0.3,2.0,Hall,202,0,0,1,1,0,0,0,1,0,0,0,2,0.00,0.16,0.16,3.01,0.0,0.0,0.07,0.07,1.34,0.45,0.89,0.45,DEF
400,,,0,0.5,0.5,0,Isaac,0.0,False,,,45,0.0,Hayden,0.1,15,0,3876,602,3568,539,0.0,0.0,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
401,75.0,,0,3.4,4.5,1,Alexander,4.0,False,Eye Injury - 75% chance of playing,2024-09-15T23:00:06.223909Z,84,4.2,Isak,35.3,15,17,484414,22478,2544397,591591,0.5,2.0,Isak,315,1,1,1,3,0,0,0,0,0,0,3,4,1.32,0.28,1.60,5.89,0.38,0.0,0.08,0.46,1.68,0.86,1.14,0.29,FWD
402,,,0,2.5,2.5,1,Jacob,2.0,False,,,53,1.8,Murphy,0.8,15,7,16405,1556,141172,7311,0.4,1.3,J.Murphy,205,0,1,0,2,0,0,0,1,0,0,0,3,0.19,0.88,1.07,2.62,0.08,0.0,0.39,0.47,1.15,0.88,1.32,0.0,MID
403,,,1,1.2,1.2,0,Joelinton Cássio,0.7,False,,,60,3.2,Apolinário de Lira,2.2,15,13,252271,6069,183063,27317,0.1,2.2,Joelinton,315,1,0,1,3,0,0,0,3,0,0,3,4,0.29,0.06,0.35,5.89,0.08,0.0,0.02,0.1,1.68,0.86,1.14,0.29,MID
404,,,0,2.8,2.8,1,Lloyd,2.3,False,,,45,2.0,Kelly,0.2,15,8,6338,592,6256,1065,0.5,1.8,Kelly,158,0,1,0,2,0,0,0,1,0,0,0,2,0.19,0.10,0.29,3.36,0.11,0.0,0.06,0.17,1.91,1.14,1.14,0.0,DEF
405,100.0,75.0,0,1.8,1.4,0,Emil,1.3,False,,2024-09-04T10:30:05.581724Z,45,3.3,Krafth,0.2,15,10,10541,439,8391,1273,0.3,2.2,Krafth,240,0,0,1,2,0,0,0,0,0,0,0,2,0.04,0.03,0.07,5.07,0.02,0.0,0.01,0.03,1.9,0.75,0.75,0.38,DEF
406,,,0,0.5,0.5,0,Garang,0.0,False,,,45,0.0,Kuol,0.0,15,0,2105,363,2111,309,0.0,0.0,Kuol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
407,0.0,0.0,0,0.0,0.0,0,Jamaal,0.0,False,Knee injury - Expected back 28 Dec,2024-07-17T13:30:05.035452Z,45,0.0,Lascelles,0.0,15,0,164,36,251,24,0.0,0.0,Lascelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
408,0.0,0.0,0,0.0,0.0,0,Jamal,0.0,False,Loaned to  Sao Paulo,2024-09-05T10:35:35.180344Z,40,0.0,Lewis,0.3,15,0,11493,0,23160,4404,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
409,,,0,2.2,2.2,2,Tino,1.7,False,,,45,3.0,Livramento,2.9,15,12,218240,10512,95735,10821,0.4,2.7,Livramento,300,0,0,1,3,0,0,0,0,0,0,1,4,0.00,0.01,0.01,5.03,0.0,0.0,0.0,0.0,1.51,0.9,1.2,0.3,DEF
410,,,0,1.8,1.8,1,Sean,1.3,False,,,49,1.8,Longstaff,0.8,15,7,22860,2177,51956,6461,0.3,1.4,Longstaff,271,0,0,1,3,0,0,0,1,0,0,0,4,0.00,0.03,0.03,5.20,0.0,0.0,0.01,0.01,1.73,1.0,1.33,0.33,MID
411,0.0,0.0,0,0.0,0.0,0,Lewis,0.0,False,Foot injury - Expected back 28 Sep,2024-07-17T13:30:05.048462Z,50,0.0,Miley,0.0,15,0,99,10,171,21,0.0,0.0,Miley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
412,,,0,0.5,0.5,0,Odysseas,0.0,False,,,44,0.0,Vlachodimos,0.1,15,0,528,77,4321,399,0.0,0.0,Odysseas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
413,,,1,3.8,3.8,3,Nick,3.3,False,,,50,4.8,Pope,9.0,15,19,418440,22975,257421,30608,0.7,3.8,Pope,360,0,0,1,3,0,0,0,0,0,16,2,4,0.00,0.00,0.00,6.25,0.0,4.0,0.0,0.0,1.56,0.75,1.0,0.25,GKP
414,,,0,0.5,0.5,0,John,0.0,False,,,40,0.0,Ruddy,0.3,15,0,6766,626,5397,708,0.0,0.0,Ruddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
415,100.0,100.0,0,3.2,3.2,8,Fabian,2.7,False,,2024-08-12T14:30:04.713810Z,54,3.0,Schär,1.1,15,6,25383,16953,122350,3140,0.5,1.1,Schär,117,1,0,0,1,0,0,0,0,1,0,0,2,0.14,0.01,0.15,1.19,0.11,0.0,0.01,0.12,0.92,0.77,1.54,0.0,DEF
416,100.0,100.0,0,0.5,0.5,0,Matt,0.0,False,,2024-08-16T11:00:06.322293Z,40,0.0,Targett,0.5,15,0,21261,2424,17024,2331,0.0,0.0,Targett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
417,100.0,100.0,0,1.2,1.2,1,Sandro,0.7,False,,2024-07-17T13:30:05.060878Z,55,1.0,Tonali,0.3,15,2,28422,6008,8616,2834,0.1,0.4,Tonali,67,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.03,0.47,0.64,0.59,0.0,0.04,0.63,0.86,0.0,0.0,0.0,MID
418,,,0,1.2,1.2,1,Kieran,0.7,False,,,58,1.0,Trippier,6.5,15,2,51567,7991,724810,46211,0.1,0.3,Trippier,58,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.04,0.04,1.22,0.0,0.0,0.06,0.06,1.89,0.0,0.0,0.0,DEF
419,0.0,0.0,0,0.0,0.0,0,Joe,0.0,False,Loaned to MK Dons,2024-08-31T08:20:54.098792Z,45,0.0,White,0.3,15,0,12007,0,29676,2760,0.0,0.0,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
420,100.0,50.0,0,2.2,1.1,4,Joe,1.7,False,,2024-08-29T09:30:05.054417Z,48,2.5,Willock,0.2,15,5,9117,6478,11153,1163,0.4,1.0,Willock,65,0,1,0,0,0,0,0,0,0,0,0,0,0.16,0.10,0.26,0.79,0.22,0.0,0.14,0.36,1.09,0.0,0.0,0.0,MID
421,0.0,0.0,0,0.0,0.0,0,Callum,0.0,False,Back injury - Expected back 19 Oct,2024-08-05T15:00:04.487875Z,69,0.0,Wilson,0.0,15,0,631,89,5767,357,0.0,0.0,Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
574,0.0,0.0,0,0.0,0.0,0,Miodrag,0.0,False,Loaned to Willem II,2024-09-10T11:08:18.853575Z,40,0.0,Pivaš,0.1,15,0,2653,0,6418,1377,0.0,0.0,Pivas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
590,,,0,0.5,0.5,0,William,0.0,False,,,50,0.0,Osula,0.1,15,0,7291,1466,8260,1255,0.0,0.0,Osula,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
26,,,0,2.0,1.5,6,Álex,2.0,False,,,44,6.0,Moreno Lopera,0.5,16,6,13181,4340,32941,1843,0.5,1.4,Alex Moreno,79,0,0,1,0,0,0,0,1,0,0,1,1,0.00,0.01,0.01,0.85,0.0,0.0,0.01,0.01,0.97,0.0,1.14,1.14,DEF
422,100.0,100.0,2,6.3,5.8,8,Ola,6.3,True,,2024-08-17T20:30:06.361551Z,44,5.0,Aina,4.1,16,20,385226,193784,118566,12577,1.4,4.5,Aina,323,0,0,2,1,0,0,0,0,0,0,5,4,0.03,0.23,0.26,2.37,0.01,0.0,0.06,0.07,0.66,0.28,1.11,0.56,DEF
423,,,0,4.0,3.5,3,Elliot,4.0,False,,,50,3.2,Anderson,0.2,16,13,9235,2513,7642,997,0.8,2.6,Anderson,242,0,1,2,2,0,0,0,1,0,0,2,3,0.10,0.12,0.22,2.20,0.04,0.0,0.04,0.08,0.82,0.74,1.12,0.74,MID
424,,,0,0.7,0.2,0,Taiwo,0.7,False,,,58,1.0,Awoniyi,0.4,16,3,12903,1581,63900,4796,0.1,0.5,Awoniyi,34,0,0,0,1,0,0,0,0,0,0,0,0,0.12,0.03,0.15,0.60,0.32,0.0,0.08,0.4,1.59,2.65,0.0,0.0,FWD
425,75.0,75.0,0,0.2,-0.2,0,Willy,0.3,False,Calf injury - 75% chance of playing,2024-09-11T12:30:07.170970Z,44,1.5,Boly,0.2,16,3,4711,47,13484,1961,0.1,0.7,Boly,91,0,0,0,1,0,0,0,0,0,0,0,1,0.07,0.00,0.07,1.22,0.07,0.0,0.0,0.07,1.21,0.99,0.99,0.0,DEF
426,0.0,0.0,0,0.0,0.0,0,Josh,0.0,False,Loaned to  Preston North End,2024-08-31T08:19:22.292913Z,45,0.0,Bowler,0.0,16,0,1220,0,4117,361,0.0,0.0,Bowler,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
427,,,0,0.0,-0.5,0,Carlos Miguel,0.0,False,,,43,0.0,dos Santos Pereira,0.2,16,0,2943,340,17473,1227,0.0,0.0,C.Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
428,,,0,0.0,-0.5,0,Eric,0.0,False,,,45,0.0,da Silva Moreira,0.1,16,0,2868,511,3412,472,0.0,0.0,Da Silva Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
